token	specif
自由自在	-0.3124728223392617
可通	-0.3124728223392617
造出	-0.3124728223392617
易以	-0.3124728223392617
地运来	-0.3124728223392617
蒲师	-0.3124728223392617
诚信	-0.3124728223392617
长春	-0.3124728223392617
不愿	-0.3124728223392617
半世纪	-0.3124728223392617
豢	-0.3124728223392617
祈风	-0.3124728223392617
Antoninus	-0.3124728223392617
行路	-0.3124728223392617
祖先	-0.3124728223392617
酷爱	-0.3124728223392617
佛逝	-0.3124728223392617
多股丝	-0.3124728223392617
归来	-0.3124728223392617
碰	-0.3124728223392617
河床	-0.3124728223392617
1575	-0.3124728223392617
527	-0.3124728223392617
王公	-0.3124728223392617
北进	-0.3124728223392617
木宫	-0.3124728223392617
718	-0.3124728223392617
清康熙	-0.3124728223392617
购置	-0.3124728223392617
象征	-0.3124728223392617
赞不绝口	-0.3124728223392617
Amorgis	-0.3124728223392617
北方地区	-0.3124728223392617
素纱	-0.3124728223392617
126	-0.3124728223392617
文景之治	-0.3124728223392617
1997	-0.3124728223392617
欧洲各国	-0.3124728223392617
石勒	-0.3124728223392617
三省通	-0.3124728223392617
尽满	-0.3124728223392617
1154	-0.3124728223392617
奇怪的是	-0.3124728223392617
作画	-0.3124728223392617
亚麻	-0.3124728223392617
艳后	-0.3124728223392617
中遍植	-0.3124728223392617
代为	-0.3124728223392617
束缚	-0.3124728223392617
时泉	-0.3124728223392617
爱琴海	-0.3124728223392617
越走越远	-0.3124728223392617
昆明池	-0.3124728223392617
领取	-0.3124728223392617
分水线	-0.3124728223392617
抱以	-0.3124728223392617
几百件	-0.3124728223392617
1968	-0.3124728223392617
宝	-0.3124728223392617
荒野	-0.3124728223392617
C14	-0.3124728223392617
苦盏	-0.3124728223392617
最先	-0.3124728223392617
1921	-0.3124728223392617
盔	-0.3124728223392617
复原	-0.3124728223392617
造反	-0.3124728223392617
章帝建	-0.3124728223392617
赫尔曼	-0.3124728223392617
越州	-0.3124728223392617
科莱	-0.3124728223392617
生气	-0.3124728223392617
三位	-0.3124728223392617
还建	-0.3124728223392617
忽略	-0.3124728223392617
故得名	-0.3124728223392617
蕃客	-0.3124728223392617
称赞	-0.3124728223392617
所经	-0.3124728223392617
最佳	-0.3124728223392617
上衣	-0.3124728223392617
黄河	-0.3124728223392617
艰深	-0.3124728223392617
玩意儿	-0.3124728223392617
窃以为	-0.3124728223392617
东点	-0.3124728223392617
几代	-0.3124728223392617
发明	-0.3124728223392617
休循	-0.3124728223392617
说一说	-0.3124728223392617
菩提	-0.3124728223392617
康居复	-0.3124728223392617
远道而来	-0.3124728223392617
金银铜铁	-0.3124728223392617
加工型	-0.3124728223392617
丈夫	-0.3124728223392617
剽杀	-0.3124728223392617
一时间	-0.3124728223392617
南至海	-0.3124728223392617
乳钉	-0.3124728223392617
弗林尼	-0.3124728223392617
鲸鱼	-0.3124728223392617
丝绢	-0.3124728223392617
Nemeless	-0.3124728223392617
初到	-0.3124728223392617
不辞辛劳	-0.3124728223392617
线索	-0.3124728223392617
南安县	-0.3124728223392617
蜿蜒	-0.3124728223392617
转手	-0.3124728223392617
广三州置	-0.3124728223392617
相对而言	-0.3124728223392617
懊悔	-0.3124728223392617
邛竹杖	-0.3124728223392617
孵化	-0.3124728223392617
退回	-0.3124728223392617
神	-0.3124728223392617
转为	-0.3124728223392617
fu	-0.3124728223392617
括号	-0.3124728223392617
弄	-0.3124728223392617
一至	-0.3124728223392617
67	-0.3124728223392617
运销	-0.3124728223392617
Greek	-0.3124728223392617
修	-0.3124728223392617
元帅	-0.3124728223392617
吕西斯	-0.3124728223392617
适逢	-0.3124728223392617
782	-0.3124728223392617
相	-0.3124728223392617
厘耶是	-0.3124728223392617
基督教徒	-0.3124728223392617
国人	-0.3124728223392617
夹击	-0.3124728223392617
厄	-0.3124728223392617
带回	-0.3124728223392617
明州诣	-0.3124728223392617
行香碑	-0.3124728223392617
CE	-0.3124728223392617
而绝	-0.3124728223392617
溪谷	-0.3124728223392617
僧侣	-0.3124728223392617
不连贯	-0.3124728223392617
一贤	-0.3124728223392617
誉为	-0.3124728223392617
古称	-0.3124728223392617
即可	-0.3124728223392617
词源	-0.3124728223392617
以归	-0.3124728223392617
孟买	-0.3124728223392617
街上	-0.3124728223392617
beastcoins	-0.3124728223392617
贵霜史	-0.3124728223392617
澶	-0.3124728223392617
茧丝	-0.3124728223392617
九路	-0.3124728223392617
约合	-0.3124728223392617
安置	-0.3124728223392617
方丈	-0.3124728223392617
出手	-0.3124728223392617
琶	-0.3124728223392617
bdellium	-0.3124728223392617
美酒	-0.3124728223392617
总督	-0.3124728223392617
射击	-0.3124728223392617
这则	-0.3124728223392617
惹	-0.3124728223392617
阿契美尼	-0.3124728223392617
管治	-0.3124728223392617
南开大学历史系	-0.3124728223392617
十六年	-0.3124728223392617
wikipedia	-0.3124728223392617
番	-0.3124728223392617
您	-0.3124728223392617
罗纱	-0.3124728223392617
盖为	-0.3124728223392617
忠于	-0.3124728223392617
不足为奇	-0.3124728223392617
附地	-0.3124728223392617
今为	-0.3124728223392617
精湛	-0.3124728223392617
之皮	-0.3124728223392617
438	-0.3124728223392617
迷恋着	-0.3124728223392617
民巧	-0.3124728223392617
瓜果	-0.3124728223392617
设	-0.3124728223392617
元帝	-0.3124728223392617
长子	-0.3124728223392617
桓帝延	-0.3124728223392617
柬埔寨	-0.3124728223392617
尘封	-0.3124728223392617
远距离	-0.3124728223392617
扶风	-0.3124728223392617
时绝	-0.3124728223392617
经此	-0.3124728223392617
悬绳	-0.3124728223392617
音直	-0.3124728223392617
龙泉窑	-0.3124728223392617
人之北	-0.3124728223392617
自知	-0.3124728223392617
应募	-0.3124728223392617
知其	-0.3124728223392617
地峡	-0.3124728223392617
所产	-0.3124728223392617
数万家	-0.3124728223392617
Muziris	-0.3124728223392617
李处	-0.3124728223392617
绮	-0.3124728223392617
论文集	-0.3124728223392617
苏丹	-0.3124728223392617
骚扰	-0.3124728223392617
西扩	-0.3124728223392617
东汉时代	-0.3124728223392617
曾迁	-0.3124728223392617
Rabatak	-0.3124728223392617
Pliny	-0.3124728223392617
远古	-0.3124728223392617
而成	-0.3124728223392617
Bolan	-0.3124728223392617
唆	-0.3124728223392617
归入	-0.3124728223392617
马六甲海峡	-0.3124728223392617
曲目	-0.3124728223392617
各有	-0.3124728223392617
巨贾	-0.3124728223392617
101	-0.3124728223392617
不道德	-0.3124728223392617
钱山漾	-0.3124728223392617
摘下	-0.3124728223392617
宣告	-0.3124728223392617
杭缎	-0.3124728223392617
鲜鱼	-0.3124728223392617
萨克	-0.3124728223392617
推想	-0.3124728223392617
羊城	-0.3124728223392617
暗示	-0.3124728223392617
裔	-0.3124728223392617
其父	-0.3124728223392617
此设	-0.3124728223392617
焉	-0.3124728223392617
库尔	-0.3124728223392617
富于	-0.3124728223392617
佚名	-0.3124728223392617
款	-0.3124728223392617
动身	-0.3124728223392617
远国	-0.3124728223392617
西达	-0.3124728223392617
始信	-0.3124728223392617
水旱	-0.3124728223392617
第三阶段	-0.3124728223392617
护辖地	-0.3124728223392617
称呼	-0.3124728223392617
唐舶	-0.3124728223392617
色	-0.3124728223392617
经身	-0.3124728223392617
自保	-0.3124728223392617
分置	-0.3124728223392617
令人惊叹	-0.3124728223392617
扑	-0.3124728223392617
61	-0.3124728223392617
称作	-0.3124728223392617
出嫁	-0.3124728223392617
不想	-0.3124728223392617
Sakas	-0.3124728223392617
Phuryni	-0.3124728223392617
刘秀之子	-0.3124728223392617
贵重品	-0.3124728223392617
大城	-0.3124728223392617
飞跃发展	-0.3124728223392617
超而过	-0.3124728223392617
Travel	-0.3124728223392617
人到	-0.3124728223392617
赵	-0.3124728223392617
损坏	-0.3124728223392617
ω	-0.3124728223392617
Flames	-0.3124728223392617
沙面	-0.3124728223392617
角逐	-0.3124728223392617
郁林	-0.3124728223392617
匹	-0.3124728223392617
Hermaios	-0.3124728223392617
98	-0.3124728223392617
航海家	-0.3124728223392617
高仙芝	-0.3124728223392617
高门大户	-0.3124728223392617
草庵	-0.3124728223392617
其它	-0.3124728223392617
迦腻色	-0.3124728223392617
Ocean	-0.3124728223392617
穆罕默德	-0.28988094173560935
极端	-0.28988094173560935
繁忙	-0.28988094173560935
不懈	-0.28988094173560935
1.5	-0.28988094173560935
较长	-0.28988094173560935
相聚	-0.28988094173560935
向南	-0.28988094173560935
132	-0.28988094173560935
打算	-0.28988094173560935
观察	-0.28988094173560935
减弱	-0.28988094173560935
其时	-0.28988094173560935
词汇	-0.28988094173560935
非三	-0.28988094173560935
长大	-0.28988094173560935
良港	-0.28988094173560935
求	-0.28988094173560935
各种各样	-0.28988094173560935
最长	-0.28988094173560935
做出	-0.28988094173560935
最多	-0.28988094173560935
瓦尔	-0.28988094173560935
路程	-0.28988094173560935
气象	-0.28988094173560935
邻国	-0.28988094173560935
两种	-0.28988094173560935
应运而生	-0.28988094173560935
飞跃	-0.28988094173560935
下属	-0.28988094173560935
金属	-0.28988094173560935
财政	-0.28988094173560935
美	-0.28988094173560935
值得注意	-0.28988094173560935
海禁	-0.28988094173560935
回报	-0.28988094173560935
尽	-0.28988094173560935
两端	-0.28988094173560935
四川	-0.28988094173560935
中华文明	-0.28988094173560935
翻	-0.28988094173560935
未能	-0.28988094173560935
率先	-0.28988094173560935
历来	-0.28988094173560935
造成	-0.28988094173560935
斯	-0.28988094173560935
盛产	-0.28988094173560935
优秀	-0.28988094173560935
方便	-0.28988094173560935
朝廷	-0.28988094173560935
418	-0.28988094173560935
浪潮	-0.28988094173560935
当今	-0.28988094173560935
'	-0.28988094173560935
辨明	-0.28988094173560935
热情	-0.28988094173560935
恰恰	-0.28988094173560935
靠近	-0.28988094173560935
拿出	-0.28988094173560935
风靡	-0.28988094173560935
全境	-0.28988094173560935
海中	-0.28988094173560935
是因为	-0.28988094173560935
父亲	-0.28988094173560935
绕开	-0.28988094173560935
为此	-0.28988094173560935
途径	-0.28988094173560935
领略	-0.28988094173560935
其余	-0.28988094173560935
许许多多	-0.28988094173560935
白色	-0.28988094173560935
防止	-0.28988094173560935
有趣	-0.28988094173560935
180	-0.28988094173560935
葡萄	-0.28988094173560935
读书	-0.28988094173560935
得益于	-0.28988094173560935
250	-0.28988094173560935
时任	-0.28988094173560935
其为	-0.28988094173560935
金色	-0.28988094173560935
阿拉伯文	-0.28988094173560935
观点	-0.28988094173560935
物种	-0.28988094173560935
接下来	-0.28988094173560935
前提	-0.28988094173560935
促成	-0.28988094173560935
东北亚	-0.28988094173560935
究竟	-0.28988094173560935
兴起	-0.28988094173560935
须	-0.28988094173560935
依据	-0.28988094173560935
弹性	-0.28988094173560935
120	-0.28988094173560935
旗帜	-0.28988094173560935
冲击	-0.28988094173560935
5000	-0.28988094173560935
游玩	-0.28988094173560935
历史长河	-0.28988094173560935
号	-0.28988094173560935
另据	-0.28988094173560935
2007	-0.28988094173560935
大宗	-0.28988094173560935
五星	-0.28988094173560935
挫折	-0.28988094173560935
多为	-0.28988094173560935
必然	-0.28988094173560935
第一步	-0.28988094173560935
名列前茅	-0.28988094173560935
巴库	-0.28988094173560935
备受	-0.28988094173560935
尽可能	-0.28988094173560935
较为	-0.28988094173560935
使命	-0.28988094173560935
直达	-0.28988094173560935
路径	-0.28988094173560935
就近	-0.28988094173560935
局限性	-0.28988094173560935
无论是	-0.28988094173560935
是不是	-0.28988094173560935
燃料	-0.28988094173560935
多元性	-0.28988094173560935
享有	-0.28988094173560935
留有	-0.28988094173560935
五年	-0.28988094173560935
导师	-0.28988094173560935
键	-0.28988094173560935
武器	-0.28988094173560935
种	-0.28988094173560935
之所以	-0.28988094173560935
皇室	-0.28988094173560935
连接起来	-0.28988094173560935
共有	-0.28988094173560935
跨度	-0.28988094173560935
郑和	-0.28988094173560935
尽快	-0.28988094173560935
上扬	-0.28988094173560935
英文	-0.28988094173560935
友好关系	-0.28988094173560935
文化遗产	-0.28988094173560935
美洲	-0.28988094173560935
第四代	-0.28988094173560935
2004	-0.28988094173560935
多有	-0.28988094173560935
叹为观止	-0.28988094173560935
延长	-0.28988094173560935
遏制	-0.28988094173560935
渴望	-0.28988094173560935
之初	-0.28988094173560935
就让	-0.28988094173560935
中称	-0.28988094173560935
同意	-0.28988094173560935
稳固	-0.28988094173560935
或许	-0.28988094173560935
惊奇	-0.28988094173560935
得以	-0.28988094173560935
组成	-0.28988094173560935
主导	-0.28988094173560935
装	-0.28988094173560935
即使	-0.28988094173560935
西洋	-0.28988094173560935
获取	-0.28988094173560935
饮	-0.28988094173560935
发	-0.28988094173560935
所属	-0.28988094173560935
撤离	-0.28988094173560935
地域	-0.28988094173560935
某些	-0.28988094173560935
效率	-0.28988094173560935
更令	-0.28988094173560935
身着	-0.28988094173560935
包含	-0.28988094173560935
却是	-0.28988094173560935
步行	-0.28988094173560935
而已	-0.28988094173560935
孟加拉	-0.28988094173560935
2006	-0.28988094173560935
新修	-0.28988094173560935
不但	-0.28988094173560935
地形	-0.28988094173560935
同胞	-0.28988094173560935
这项	-0.28988094173560935
谈到	-0.28988094173560935
出海口	-0.28988094173560935
1976	-0.28988094173560935
想法	-0.28988094173560935
悠远	-0.28988094173560935
东端	-0.28988094173560935
大道	-0.28988094173560935
加	-0.28988094173560935
绣	-0.28988094173560935
刚	-0.28988094173560935
多样化	-0.28988094173560935
诞生	-0.28988094173560935
荒漠	-0.28988094173560935
深入人心	-0.28988094173560935
可谓	-0.28988094173560935
规则	-0.28988094173560935
红	-0.28988094173560935
尼罗河	-0.28988094173560935
各异	-0.28988094173560935
图案	-0.28988094173560935
风俗	-0.28988094173560935
缩小	-0.28988094173560935
锁定	-0.28988094173560935
南端	-0.28988094173560935
2001	-0.28988094173560935
局部	-0.28988094173560935
行进	-0.28988094173560935
文明古国	-0.28988094173560935
直航	-0.28988094173560935
扮演	-0.28988094173560935
浙江省	-0.28988094173560935
障碍	-0.28988094173560935
2009	-0.28988094173560935
抱	-0.28988094173560935
克利	-0.28988094173560935
博士生	-0.28988094173560935
人类文明	-0.2844154512905962
传播	-0.2844154512905962
马什哈德	-0.2844154512905962
呢	-0.2844154512905962
31	-0.2844154512905962
延续	-0.2844154512905962
有人	-0.2844154512905962
居民	-0.2844154512905962
相近	-0.2844154512905962
仅仅	-0.2844154512905962
足迹	-0.2844154512905962
唯一	-0.2844154512905962
实际上	-0.2844154512905962
行驶	-0.2844154512905962
大臣	-0.2844154512905962
直至	-0.2844154512905962
或者	-0.2844154512905962
五个	-0.2844154512905962
援助	-0.2844154512905962
65	-0.2844154512905962
增多	-0.2844154512905962
仍然	-0.2844154512905962
一片	-0.2844154512905962
三	-0.2844154512905962
元素	-0.2844154512905962
局势	-0.2844154512905962
一件	-0.2844154512905962
透露	-0.2844154512905962
48	-0.28036357089348085
代表性	-0.28036357089348085
A	-0.28036357089348085
有所	-0.28036357089348085
中西	-0.28036357089348085
王室	-0.28036357089348085
东北	-0.28036357089348085
北非	-0.28036357089348085
复杂	-0.28036357089348085
来到	-0.28036357089348085
等国	-0.28036357089348085
上述	-0.2770177123512269
途经	-0.2770177123512269
西安	-0.2770177123512269
一些	-0.2759110811437096
派遣	-0.27411302196366666
欧亚大陆	-0.27411302196366666
此外	-0.2715169230009525
利用	-0.2715169230009525
这些	-0.26997339184163327
道	-0.26915226219967125
商品	-0.26617334376588886
再	-0.2630218530988077
可能	-0.2578581415080684
有着	-0.2470537602515149
比	-0.22865582156176328
比较	-0.22865582156176328
已有	-0.22865582156176328
中亚地区	-0.22865582156176328
才	-0.22865582156176328
19	-0.21614485297686506
南亚	-0.21614485297686506
东部	-0.21614485297686506
经常	-0.19957816363274553
因素	-0.19957816363274553
目的	-0.19957816363274553
记	-0.19957816363274553
便是	-0.17538467246228215
至今	-0.17538467246228215
今日	-0.17538467246228215
四	-0.17538467246228215
不再	-0.17538467246228215
第一次	-0.17538467246228215
穿过	-0.17538467246228215
之际	-0.17538467246228215
边缘	-0.17538467246228215
一度	-0.17538467246228215
汉语	-0.17538467246228215
令人	-0.17538467246228215
只	-0.17538467246228215
送	-0.17538467246228215
商道	-0.17538467246228215
西部	-0.17538467246228215
地理位置	-0.17538467246228215
提及	-0.17538467246228215
价格	-0.17538467246228215
相邻	-0.17538467246228215
区别	-0.17538467246228215
相同	-0.17538467246228215
推行	-0.17538467246228215
布拉	-0.13263152135404166
杭州	-0.13263152135404166
古代文明	-0.13263152135404166
克服	-0.13263152135404166
早就	-0.13263152135404166
艰难	-0.13263152135404166
返回	-0.13263152135404166
多达	-0.13263152135404166
也许	-0.13263152135404166
130	-0.13263152135404166
不及	-0.13263152135404166
下游	-0.13263152135404166
期	-0.13263152135404166
对象	-0.13263152135404166
近代	-0.13263152135404166
35	-0.13263152135404166
原因	-0.13263152135404166
差异	-0.13263152135404166
连	-0.13263152135404166
自此	-0.13263152135404166
行	-0.13263152135404166
地中海地区	-0.13263152135404166
1990	-0.13263152135404166
实地	-0.13263152135404166
兼	-0.13263152135404166
军队	-0.13263152135404166
以此	-0.13263152135404166
商	-0.13263152135404166
最具	-0.13263152135404166
